time_s,x,y,dist,yaw_err,left,right
51.900000000000006,22.88616088254204,6.202381756720825,12.437656551736142,-1.9700544300886316,500000.0,-500000.0
52.0,22.904528651806984,6.188453717433047,12.415728041693862,-1.86685543208262,500000.0,-500000.0
52.1,22.921201297967222,6.172159942376206,12.392829739699648,-1.7590884552791182,500000.0,-500000.0
52.2,22.935552845977664,6.15380406571387,12.36956549749755,-1.6480654752780604,500000.0,-500000.0
52.300000000000004,22.947117392923506,6.133769352671961,12.346515069539082,-1.534713472320382,500000.0,-500000.0
52.400000000000006,22.955569408977865,6.112484272353466,12.324217642930714,-1.4196823743259281,500000.0,-500000.0
52.5,22.960705572032797,6.090387137877406,12.303153198910104,-1.3034271206084638,500000.0,-500000.0
52.6,22.962419163919108,6.067909110285456,12.283742828525103,-1.1862673079192194,500000.0,-500000.0
52.7,22.960677186374028,6.045478736840729,12.266364935332483,-1.068430003711486,500000.0,-500000.0
52.800000000000004,22.955511248563347,6.023528047856102,12.251364670732624,-0.950080202323925,500000.0,-500000.0
52.900000000000006,22.94701707361215,6.002482583753819,12.239045142420915,-0.8313416291940015,500000.0,-500000.0
53.0,22.935350011960615,5.982741739691931,12.229652983420763,-0.7123102027810795,500000.0,-500000.0
53.1,22.92071453470094,5.964668480880817,12.22337517353755,-0.5930628629469006,500000.0,-500000.0
53.2,22.90335616754404,5.948593738355078,12.220346601286442,-0.4736639358580749,500000.0,-500000.0
53.300000000000004,22.883559549090332,5.934822089187914,12.22065524573701,-0.35416967560023715,500000.0,-500000.0
53.400000000000006,22.861645994225242,5.923626735998232,12.224339062181622,-0.23463076930564342,500000.0,-500000.0
53.5,22.837965089407156,5.915238202176737,12.23138147007343,-0.11509320718863725,500000.0,-500000.0
53.6,22.8128850940054,5.909838614426286,12.241712381686808,0.004401282330656953,500000.0,500000.0
53.7,22.81074922788945,5.8776038784732165,12.216889335846556,0.1098857407283359,500000.0,500000.0
53.800000000000004,22.846511909888658,5.791123638002087,12.12594301281381,0.19448237340536234,500000.0,500000.0
53.900000000000006,22.909419723179422,5.655405286060288,11.97928127644217,0.2644308247317627,500000.0,500000.0
54.0,22.990750044793877,5.478289082774131,11.788449807807314,0.3237277816055507,500000.0,500000.0
54.1,23.084387411530958,5.267365452299971,11.563293644125556,0.3750756292395572,500000.0,500000.0
54.2,23.186181501755964,5.0288492192319945,11.311420810430437,0.4204250264920808,500000.0,500000.0
54.300000000000004,23.292928964371384,4.767759464140726,11.03894958308976,0.4612469550704792,500000.0,500000.0
54.400000000000006,23.401772857933512,4.488472838642195,10.751314921937185,0.4986909825800584,500000.0,500000.0
54.5,23.5102866562559,4.195092378721595,10.453512250901655,0.5336617533993152,500000.0,500000.0
54.6,23.616830913999177,3.891487491691703,10.149897655247722,0.5668363410751253,500000.0,500000.0
54.7,23.720551015806905,3.581002342729926,9.843936004747304,0.5987205465621351,-500000.0,500000.0
54.800000000000004,23.82176105510536,3.298131773750042,9.562079472961557,0.6138412829621329,-500000.0,500000.0
54.900000000000006,23.921041798955383,3.0652198300907747,9.3204647983647,0.5983150226104569,-500000.0,500000.0
55.0,24.017837542187102,2.86792624254437,9.107945901502472,0.5571837489082505,-500000.0,500000.0
55.1,24.11123483170358,2.697156528101605,8.917929174939387,0.4956294395884525,500000.0,500000.0
55.2,24.20533562138849,2.514373607430805,8.71866955205553,0.43360767360062247,500000.0,500000.0
55.300000000000004,24.306528765604664,2.292519743042141,8.485954242951248,0.3861423028433375,500000.0,500000.0
55.400000000000006,24.414362434477674,2.045671082543407,8.231007584231456,0.3497369930252795,500000.0,500000.0
55.5,24.52718522678453,1.7834132130624203,7.962384688957857,0.32207681664491905,500000.0,500000.0
55.6,24.643632115430137,1.5105852946503842,7.6848700187100425,0.30165454267640857,500000.0,500000.0
55.7,24.76339878513162,1.2290864491650624,7.400360624753544,0.2874394474528432,500000.0,500000.0
55.800000000000004,24.887084314275942,0.9398691901429319,7.109445437236754,0.27867365257794907,500000.0,500000.0
55.900000000000006,25.015458228330264,0.6441975809978875,6.812798826096885,0.2747366417415643,500000.0,500000.0
56.0,25.14868236021821,0.3438714208049134,6.511873905608405,0.2751443754100257,500000.0,500000.0
56.1,25.286019886039956,0.040952864935810226,6.20893779735662,0.2795938616096644,500000.0,500000.0
56.2,25.42632566210235,-0.26259027108962774,5.906498830178282,0.28791261151384706,500000.0,500000.0
56.300000000000004,25.568842715699077,-0.5652671348281865,5.606473466744002,0.2999985503097353,500000.0,500000.0
56.400000000000006,25.713494624624804,-0.8662809813079521,5.309832692395561,0.31584545033431943,500000.0,500000.0
56.5,25.860641118901285,-1.1655828300636295,5.016793063278663,0.33560380677257495,500000.0,500000.0
56.6,26.010748339382246,-1.4637596158475537,4.727223719895987,0.35962799681753777,-500000.0,500000.0
56.7,26.146510250968763,-1.7318995401492314,4.471427394229285,0.36999500026327725,-500000.0,500000.0
56.800000000000004,26.25873338753158,-1.955934266209662,4.263247657552485,0.35364987558324046,-500000.0,500000.0
56.900000000000006,26.354648372779128,-2.14921893577903,4.088273356046629,0.31615046556558,500000.0,500000.0
57.0,26.461794092059275,-2.3470646636774344,3.905265198811784,0.28043616331101745,500000.0,500000.0
57.1,26.598812445784848,-2.567673063016696,3.6904792687882724,0.2618060683163062,500000.0,500000.0
57.2,26.758679463789512,-2.80032369831488,3.456209201898046,0.2575571536678947,500000.0,500000.0
57.300000000000004,26.935736936078552,-3.0384200613797394,3.2115952583210428,0.26645589279422094,500000.0,500000.0
57.400000000000006,27.126986907987725,-3.278814410926024,2.9621466676655146,0.2885112887992308,-500000.0,500000.0
57.50000000000001,27.307357245112883,-3.5024421048976544,2.7382273215393864,0.30764639074148326,-500000.0,500000.0
57.6,27.455711202786922,-3.6950214033953612,2.56250218107437,0.3062239603538163,-500000.0,500000.0
57.7,27.58353512254492,-3.865727893572043,2.4201924515497932,0.2891305476044716,-500000.0,500000.0
57.800000000000004,27.697903771055156,-4.0198845028584556,2.3021821041733426,0.2605082074222043,-500000.0,500000.0
57.900000000000006,27.801835277782793,-4.160102189695098,2.203987490242496,0.22334350928763674,500000.0,500000.0
58.00000000000001,27.92874107573342,-4.294690302012913,2.0921175649218213,0.19766220953488234,500000.0,500000.0
58.1,28.106145369095216,-4.425296312935012,1.9410209470264894,0.2003344626440362,500000.0,500000.0
58.2,28.321959258900257,-4.546234679235336,1.764707639692735,0.23001651799302578,-500000.0,500000.0
58.300000000000004,28.531903951634536,-4.655581731694866,1.6078225692402535,0.2666185934441164,-500000.0,500000.0
58.400000000000006,28.70992592775827,-4.755975791715444,1.495256001335608,0.2926466191919946,-500000.0,500000.0
58.50000000000001,28.867526231256356,-4.8490284402041,1.4153961032756308,0.3105881512881504,-500000.0,500000.0
58.6,29.012473641515175,-4.934168860055701,1.3593674145719643,0.3215279010861799,-500000.0,500000.0
58.7,29.14803249680071,-5.010542317258361,1.321758072219546,0.32526997165329263,-500000.0,500000.0
58.800000000000004,29.273696316983163,-5.078725744019709,1.3004484883203555,0.3204971490257249,-500000.0,500000.0
58.900000000000006,29.387322954029365,-5.141137382406883,1.295209515169548,0.30521464087153694,-500000.0,500000.0
59.00000000000001,29.487751836334972,-5.200998295409316,1.3056780180252234,0.2779813034515233,-500000.0,500000.0
59.1,29.575848162774424,-5.261161689372056,1.330576411846238,0.2388086739329216,-500000.0,500000.0
59.2,29.654161331712725,-5.323151680581818,1.3676018259380924,0.18902683176045243,-500000.0,500000.0
59.300000000000004,29.725905085128037,-5.386312758451906,1.4131493504245052,0.1305314658900989,500000.0,500000.0
59.400000000000006,29.807540053518483,-5.413084079140894,1.426130234488119,0.0849985847669803,500000.0,500000.0
59.50000000000001,29.9045689047961,-5.37023800786374,1.373557167403748,0.06635585839660507,500000.0,-500000.0
59.6,30.006583278716317,-5.300906934229243,1.300923591562696,0.08589484677531045,500000.0,500000.0
59.7,30.10867158782588,-5.203744060978283,1.2086394327263559,0.13647517318584024,500000.0,500000.0
59.800000000000004,30.20808150181954,-5.050570032765159,1.0709786669881254,0.2118253698271888,-500000.0,500000.0
59.900000000000006,30.299166066176515,-4.8874091094607826,0.9364802521705996,0.30024166430335186,-500000.0,500000.0
60.00000000000001,30.379767407595477,-4.745783531009096,0.8369088116373156,0.3836404846485893,-500000.0,500000.0
60.1,30.451785273001878,-4.6193587277818295,0.7666258321899334,0.4640365163300449,-500000.0,500000.0
60.2,30.516714425543118,-4.503520927757835,0.7214756560373086,0.5411291850837849,-500000.0,500000.0
60.50000000000001,30.680797103691194,-4.206612822220667,0.7114587512289858,0.7030389482354105,-500000.0,500000.0
60.6,30.728741989035832,-4.127258485709512,0.7397699701724713,0.7116557211417578,-500000.0,500000.0
60.7,30.776007086180734,-4.058024993908041,0.7781734367869033,0.694762952210557,-500000.0,500000.0
60.800000000000004,30.824134794688902,-3.996782490957097,0.824141075412068,0.656810079033683,-500000.0,500000.0
60.900000000000006,30.87329888524457,-3.9409670460381814,0.8752918556817867,0.6030074671863378,-500000.0,500000.0
61.00000000000001,30.922443184525466,-3.8890575844464097,0.9290907642670597,0.5372517842432869,-500000.0,500000.0
61.1,30.970605217512094,-3.8408851929728454,0.9835608827505234,0.4617655490706867,-500000.0,500000.0
61.2,31.017971850696124,-3.7966347970342285,1.0380867471396609,0.37802317827201676,-500000.0,500000.0
61.300000000000004,31.065665153044613,-3.75586106332551,1.0932730851960768,0.287583673773739,-500000.0,500000.0
61.400000000000006,31.114729876643043,-3.7175092766543223,1.1499668285028826,0.19211674487583208,-500000.0,500000.0
61.50000000000001,31.165456325406236,-3.6806088629979725,1.2084283780286087,0.09300086888813784,-500000.0,500000.0
61.6,31.217407566286553,-3.6446592284185173,1.2682067049183552,-0.008825477782840705,-500000.0,500000.0
61.7,31.269729564438418,-3.609443780059238,1.3284379276968084,-0.1126740998598903,500000.0,-500000.0
61.800000000000004,31.31800926940714,-3.5685724416102307,1.3868230501333962,-0.18524239645317753,500000.0,-500000.0
61.900000000000006,31.358079849658942,-3.5197837790611235,1.4404820362998183,-0.20873182428565903,500000.0,-500000.0
62.00000000000001,31.390279072284315,-3.466265548926711,1.4892106510142347,-0.1946736116391694,500000.0,-500000.0
62.1,31.415962569187304,-3.4095581460510274,1.53413545041962,-0.14940492772807534,500000.0,-500000.0
62.2,31.436954885219382,-3.3504296845689803,1.576953054737205,-0.0780744885055773,500000.0,500000.0
62.300000000000004,31.423224656552716,-3.310204038552747,1.5815773428601383,-0.0035181462320195145,500000.0,500000.0
62.400000000000006,31.348492765027814,-3.3039820022519746,1.5175222537154205,0.061882211158625015,-500000.0,500000.0
62.50000000000001,31.254545114785113,-3.3141042893959716,1.4298029132912682,0.1052331401129578,-500000.0,500000.0
62.6,31.1743302920032,-3.3280364004176235,1.352991764158241,0.11361538378431568,-500000.0,500000.0
62.7,31.10428674641876,-3.345960484854416,1.2834394826745843,0.09133031481670706,-500000.0,500000.0
62.800000000000004,31.04099684306407,-3.3675200605167994,1.218074423472571,0.043789467613310595,-500000.0,500000.0
62.900000000000006,30.982197519791153,-3.3915493078433094,1.1553892039784035,-0.023121389127232828,500000.0,500000.0
63.00000000000001,30.89451780092388,-3.4346820220713155,1.058180755985984,-0.0881158830582871,500000.0,-500000.0
63.1,30.78403005544557,-3.4868346491893454,0.9370388493091442,-0.11874033759071255,500000.0,-500000.0
63.2,30.679928314667432,-3.5251782937562086,0.8293118628156477,-0.10095873756805628,500000.0,-500000.0
63.300000000000004,30.58167936459534,-3.551783524489922,0.7343356808127444,-0.037041655822508616,500000.0,500000.0
64.0,29.135420853593878,-4.360368125128283,0.936676190584992,2.9718241485379275,-500000.0,500000.0
64.10000000000001,28.894036041744403,-4.511446649556373,1.21849659511335,3.0075865971853712,-500000.0,500000.0
64.2,28.696152089761288,-4.643403564621718,1.453955817761252,3.0029315425478993,-500000.0,500000.0
64.3,28.529079533536077,-4.761715111469138,1.656447080260304,2.969511876743845,-500000.0,500000.0
64.4,28.38447422335128,-4.868752717430093,1.834299544528816,2.914105016271912,-500000.0,500000.0
64.5,28.257407207664546,-4.965322002947026,1.9921034634960941,2.841904416837297,-500000.0,500000.0
64.60000000000001,28.145411231838203,-5.051620403603535,2.1319955375814352,2.7571037801440452,-500000.0,500000.0
64.7,28.047071579337263,-5.1276084368860255,2.2550898437021965,2.662900942477643,-500000.0,500000.0
64.8,27.960528784702127,-5.193256358777125,2.3629015163122276,2.5615056835286643,-500000.0,500000.0
64.9,27.882944902450227,-5.249057676735884,2.4580617091265884,2.454401604656505,-500000.0,500000.0
65.0,27.811367180746657,-5.296480718654709,2.5438112884717423,2.3428527372401535,-500000.0,500000.0
65.10000000000001,27.744000910160274,-5.337609345107974,2.6227334316468105,2.228172943475654,-500000.0,500000.0
